Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
2017,2,7,12,30,54,54,0,1.5,2,57.92
2017,2,7,13,30,24,24,0,1.6,1,61.2
2017,2,7,14,30,29,29,0,1.5,1,67.2
2017,2,7,15,30,17,17,0,1.5,1,75.23
2017,2,7,16,30,4,4,0,1.6,1,84.65
2017,2,7,17,30,0,0,0,1.5,1,94.99
2017,2,7,18,30,0,0,0,1.4,2,105.85
2017,2,7,19,30,0,0,0,1.2000000000000002,2,116.91
2017,2,7,20,30,0,0,0,1.1,2,127.81
2017,2,7,21,30,0,0,0,0.9,2,138.04
2017,2,7,22,30,0,0,0,0.8,2,146.66
2017,2,7,23,30,0,0,0,0.7000000000000001,2,151.9
2017,2,8,0,30,0,0,0,0.7000000000000001,2,151.71
2017,2,8,1,30,0,0,0,0.7000000000000001,2,146.18
2017,2,8,2,30,0,0,0,0.8,2,137.41
2017,2,8,3,30,0,0,0,0.9,3,127.11
2017,2,8,4,30,0,0,0,0.8,2,116.17
2017,2,8,5,30,0,0,0,0.9,2,105.1
2017,2,8,6,30,0,0,0,1.1,3,94.24
2017,2,8,7,30,53,42,106,1.0,3,83.92
2017,2,8,8,30,182,112,263,0.8,3,74.52
2017,2,8,9,30,245,168,191,0.8,3,66.55
2017,2,8,10,30,343,209,272,0.9,4,60.66
2017,2,8,11,30,482,145,627,1.0,6,57.51
2017,2,8,12,30,514,103,766,1.0,7,57.6
2017,2,8,13,30,453,98,729,0.9,6,60.9
2017,2,8,14,30,269,155,290,0.9,5,66.92
2017,2,8,15,30,161,106,213,0.9,4,74.97
2017,2,8,16,30,46,36,102,0.9,3,84.42
2017,2,8,17,30,0,0,0,1.0,2,94.77
2017,2,8,18,30,0,0,0,1.0,2,105.64
2017,2,8,19,30,0,0,0,0.9,1,116.69
2017,2,8,20,30,0,0,0,0.9,0,127.59
2017,2,8,21,30,0,0,0,0.9,0,137.8
2017,2,8,22,30,0,0,0,0.9,0,146.38
2017,2,8,23,30,0,0,0,1.0,0,151.59
2017,2,9,0,30,0,0,0,1.1,0,151.4
2017,2,9,1,30,0,0,0,1.1,0,145.91
2017,2,9,2,30,0,0,0,1.1,0,137.18
2017,2,9,3,30,0,0,0,1.2000000000000002,0,126.9
2017,2,9,4,30,0,0,0,1.2000000000000002,0,115.97
2017,2,9,5,30,0,0,0,1.4,0,104.89
2017,2,9,6,30,0,0,0,1.7000000000000002,0,94.02
2017,2,9,7,30,2,2,0,1.8,0,83.69
2017,2,9,8,30,8,8,0,2.0,0,74.27
2017,2,9,9,30,63,63,0,2.3000000000000003,0,66.28
2017,2,9,10,30,191,183,16,2.4000000000000004,0,60.35
2017,2,9,11,30,90,90,0,2.6,-1,57.2
2017,2,9,12,30,41,41,0,2.7,-2,57.28
2017,2,9,13,30,54,54,0,2.8000000000000003,-3,60.59
2017,2,9,14,30,21,21,0,2.7,-5,66.63
2017,2,9,15,30,13,13,0,2.5,-6,74.71000000000002
2017,2,9,16,30,3,3,0,2.5,-6,84.18
2017,2,9,17,30,0,0,0,2.5,-7,94.55
2017,2,9,18,30,0,0,0,2.5,-8,105.42
2017,2,9,19,30,0,0,0,2.5,-9,116.48
2017,2,9,20,30,0,0,0,2.4000000000000004,-10,127.36
2017,2,9,21,30,0,0,0,2.3000000000000003,-10,137.55
2017,2,9,22,30,0,0,0,2.2,-10,146.1
2017,2,9,23,30,0,0,0,2.1,-11,151.27
2017,2,10,0,30,0,0,0,2.0,-11,151.09
2017,2,10,1,30,0,0,0,1.7000000000000002,-11,145.64
2017,2,10,2,30,0,0,0,1.4,-11,136.94
2017,2,10,3,30,0,0,0,1.3,-12,126.68
2017,2,10,4,30,0,0,0,1.4,-12,115.76
2017,2,10,5,30,0,0,0,1.4,-12,104.68
2017,2,10,6,30,0,0,0,1.4,-11,93.81
2017,2,10,7,30,95,34,534,1.4,-10,83.45
2017,2,10,8,30,280,62,792,1.7000000000000002,-8,74.01
2017,2,10,9,30,447,82,897,2.1,-8,65.99
2017,2,10,10,30,564,110,909,2.1,-8,60.05
2017,2,10,11,30,628,109,949,2.1,-8,56.87000000000001
2017,2,10,12,30,626,103,958,2.0,-8,56.96
2017,2,10,13,30,556,101,918,1.9,-7,60.28
2017,2,10,14,30,355,86,671,1.6,-7,66.35
2017,2,10,15,30,265,63,754,1.3,-7,74.45
2017,2,10,16,30,84,33,481,1.1,-8,83.94
2017,2,10,17,30,0,0,0,1.1,-9,94.32
2017,2,10,18,30,0,0,0,1.1,-8,105.21
2017,2,10,19,30,0,0,0,1.0,-8,116.27
2017,2,10,20,30,0,0,0,0.7000000000000001,-7,127.14
2017,2,10,21,30,0,0,0,0.5,-7,137.3
2017,2,10,22,30,0,0,0,0.5,-7,145.81
2017,2,10,23,30,0,0,0,0.6000000000000001,-7,150.95000000000005
2017,2,11,0,30,0,0,0,0.7000000000000001,-8,150.77
2017,2,11,1,30,0,0,0,0.7000000000000001,-7,145.36
2017,2,11,2,30,0,0,0,0.8,-6,136.70000000000002
2017,2,11,3,30,0,0,0,0.8,-6,126.46
2017,2,11,4,30,0,0,0,0.9,-5,115.55
2017,2,11,5,30,0,0,0,0.9,-4,104.47
2017,2,11,6,30,0,0,0,1.0,-3,93.58
2017,2,11,7,30,28,28,0,0.9,-2,83.21000000000002
2017,2,11,8,30,93,93,0,0.8,-1,73.75
2017,2,11,9,30,94,94,0,0.7000000000000001,0,65.71000000000001
2017,2,11,10,30,75,75,0,0.6000000000000001,0,59.74
2017,2,11,11,30,74,74,0,0.4,0,56.54
2017,2,11,12,30,175,173,2,0.30000000000000004,0,56.63
2017,2,11,13,30,218,201,35,0.4,0,59.97
2017,2,11,14,30,145,142,5,0.7000000000000001,0,66.06
2017,2,11,15,30,86,86,0,0.9,0,74.19
2017,2,11,16,30,24,24,0,1.1,-1,83.7
2017,2,11,17,30,0,0,0,1.3,-2,94.1
2017,2,11,18,30,0,0,0,1.4,-3,104.99
2017,2,11,19,30,0,0,0,1.3,-5,116.05
2017,2,11,20,30,0,0,0,1.3,-6,126.92
2017,2,11,21,30,0,0,0,1.2000000000000002,-7,137.06
2017,2,11,22,30,0,0,0,1.2000000000000002,-8,145.52
2017,2,11,23,30,0,0,0,1.2000000000000002,-8,150.62
2017,2,12,0,30,0,0,0,1.2000000000000002,-7,150.44
2017,2,12,1,30,0,0,0,1.1,-7,145.07
2017,2,12,2,30,0,0,0,1.0,-6,136.45
2017,2,12,3,30,0,0,0,0.9,-6,126.23
2017,2,12,4,30,0,0,0,0.8,-5,115.33
2017,2,12,5,30,0,0,0,0.8,-5,104.25
2017,2,12,6,30,0,0,0,0.7000000000000001,-4,93.36
2017,2,12,7,30,23,23,0,0.7000000000000001,-3,82.97
2017,2,12,8,30,70,70,0,0.7000000000000001,-2,73.49
2017,2,12,9,30,97,97,0,0.8,-1,65.42
2017,2,12,10,30,152,152,0,0.8,0,59.42
2017,2,12,11,30,169,168,0,0.9,0,56.21
2017,2,12,12,30,237,220,30,1.1,0,56.3
2017,2,12,13,30,68,68,0,1.2000000000000002,1,59.66
2017,2,12,14,30,34,34,0,1.4,1,65.78
2017,2,12,15,30,20,20,0,1.3,1,73.93
2017,2,12,16,30,6,6,0,1.3,0,83.46000000000002
2017,2,12,17,30,0,0,0,1.2000000000000002,0,93.88
2017,2,12,18,30,0,0,0,1.1,0,104.78
2017,2,12,19,30,0,0,0,1.1,0,115.84
2017,2,12,20,30,0,0,0,1.1,0,126.69
2017,2,12,21,30,0,0,0,1.0,1,136.8
2017,2,12,22,30,0,0,0,0.9,1,145.23
2017,2,12,23,30,0,0,0,0.8,1,150.29
2017,2,13,0,30,0,0,0,0.8,1,150.11
2017,2,13,1,30,0,0,0,1.0,1,144.78
2017,2,13,2,30,0,0,0,1.2000000000000002,0,136.19
2017,2,13,3,30,0,0,0,1.5,0,126.0
2017,2,13,4,30,0,0,0,1.7000000000000002,0,115.11
2017,2,13,5,30,0,0,0,1.9,-1,104.03
2017,2,13,6,30,0,0,0,2.0,-2,93.12
2017,2,13,7,30,34,34,0,2.1,-3,82.72
2017,2,13,8,30,102,102,1,2.3000000000000003,-2,73.21000000000002
2017,2,13,9,30,214,179,82,2.4000000000000004,-2,65.12
2017,2,13,10,30,198,189,16,2.5,-2,59.1
2017,2,13,11,30,357,260,172,2.6,-2,55.88
2017,2,13,12,30,496,165,591,2.8000000000000003,-2,55.96
2017,2,13,13,30,277,227,96,2.9000000000000004,-2,59.34
2017,2,13,14,30,167,158,23,2.9000000000000004,-2,65.49
2017,2,13,15,30,258,96,576,2.8000000000000003,-2,73.67
2017,2,13,16,30,86,45,343,2.7,-3,83.22
2017,2,13,17,30,0,0,0,2.6,-3,93.65
2017,2,13,18,30,0,0,0,2.4000000000000004,-4,104.56
2017,2,13,19,30,0,0,0,2.2,-4,115.62
2017,2,13,20,30,0,0,0,1.9,-4,126.46
2017,2,13,21,30,0,0,0,1.7000000000000002,-4,136.55
2017,2,13,22,30,0,0,0,1.6,-4,144.94
2017,2,13,23,30,0,0,0,1.5,-5,149.96
2017,2,14,0,30,0,0,0,1.3,-5,149.78
2017,2,14,1,30,0,0,0,1.3,-5,144.48
2017,2,14,2,30,0,0,0,1.2000000000000002,-5,135.93
2017,2,14,3,30,0,0,0,1.1,-5,125.76
2017,2,14,4,30,0,0,0,1.1,-6,114.88
2017,2,14,5,30,0,0,0,1.0,-7,103.8
2017,2,14,6,30,0,0,0,1.0,-7,92.89
2017,2,14,7,30,104,43,466,0.9,-6,82.47
2017,2,14,8,30,285,76,710,0.8,-5,72.94
2017,2,14,9,30,447,98,818,0.8,-3,64.82000000000001
2017,2,14,10,30,565,109,879,0.7000000000000001,-1,58.77
2017,2,14,11,30,626,117,898,0.7000000000000001,-1,55.54
2017,2,14,12,30,434,236,350,0.6000000000000001,0,55.63
2017,2,14,13,30,558,111,868,0.5,0,59.03
2017,2,14,14,30,435,100,796,0.5,0,65.2
2017,2,14,15,30,271,76,682,0.5,0,73.4
2017,2,14,16,30,92,40,426,0.7000000000000001,-2,82.98
2017,2,14,17,30,0,0,0,1.0,-3,93.43
2017,2,14,18,30,0,0,0,1.0,-4,104.35
2017,2,14,19,30,0,0,0,1.0,-5,115.4
2017,2,14,20,30,0,0,0,1.0,-5,126.23
2017,2,14,21,30,0,0,0,1.0,-5,136.3
2017,2,14,22,30,0,0,0,0.9,-5,144.65
2017,2,14,23,30,0,0,0,0.9,-4,149.63
2017,2,15,0,30,0,0,0,0.9,-4,149.44
2017,2,15,1,30,0,0,0,0.9,-3,144.17000000000004
2017,2,15,2,30,0,0,0,1.0,-2,135.66
2017,2,15,3,30,0,0,0,1.0,-2,125.51
