,Temp,Dew,RH,Windspeed,Wind direction,Solar Zenith,GHI,DHI,DNI
2017-01-14 17:00:00,-1,-6,65.77,0.9,207.3,99.95,0,0,0
2017-01-14 18:00:00,-1,-5,69.09,0.9,208.1,110.64,0,0,0
2017-01-14 19:00:00,-1,-5,71.49,0.9,212.0,121.65,0,0,0
2017-01-14 20:00:00,-1,-5,73.48,0.9,218.2,132.67000000000002,0,0,0
2017-01-14 21:00:00,-1,-4,75.9,0.9,223.9,143.25,0,0,0
2017-01-14 22:00:00,-1,-4,84.05,1.0,233.8,152.46,0,0,0
2017-01-14 23:00:00,-1,-4,86.06,1.0,243.3,158.15,0,0,0
2017-01-15 00:00:00,-2,-3,87.32000000000002,0.9,251.3,157.37,0,0,0
2017-01-15 01:00:00,-2,-3,87.65,0.9,261.8,150.63,0,0,0
2017-01-15 02:00:00,-2,-3,87.18,0.9,268.3,140.99,0,0,0
2017-01-15 03:00:00,-2,-3,93.33,0.9,274.7,130.25,0,0,0
2017-01-15 04:00:00,-3,-4,92.29,0.8,280.90000000000003,119.19,0,0,0
2017-01-15 05:00:00,-3,-4,90.38,0.8,290.3,108.22,0,0,0
2017-01-15 06:00:00,-3,-4,88.65,0.8,290.8,97.62,0,0,0
2017-01-15 07:00:00,-2,-4,80.98,0.9,289.4000000000001,87.71000000000002,27,16,262
2017-01-15 08:00:00,-1,-5,73.81,1.0,301.9000000000001,78.85000000000002,174,46,663
2017-01-15 09:00:00,0,-5,64.77,1.1,322.1,71.51,318,59,814
2017-01-15 10:00:00,0,-6,60.77,1.1,326.4000000000001,66.24,422,67,883
2017-01-15 11:00:00,1,-7,59.1,1.1,324.4000000000001,63.6,474,69,909
2017-01-15 12:00:00,1,-7,54.04,1.0,324.0,63.91,467,69,904
2017-01-15 13:00:00,1,-7,53.77,0.9,323.4000000000001,67.14,402,65,866
2017-01-15 14:00:00,0,-7,58.83,0.8,325.3,72.88,289,56,789
2017-01-15 15:00:00,0,-5,65.03,0.8,330.5,80.58,141,40,617
2017-01-15 16:00:00,-1,-5,72.22,0.8,336.6,89.68,0,0,0
2017-01-15 17:00:00,-1,-5,75.66,0.9,342.8,99.77,0,0,0
2017-01-15 18:00:00,-2,-6,73.4,0.9,349.6,110.46,0,0,0
2017-01-15 19:00:00,-3,-6,76.48,0.9,354.8,121.47,0,0,0
2017-01-15 20:00:00,-3,-7,73.83,0.9,357.8,132.49,0,0,0
2017-01-15 21:00:00,-4,-7,77.06,0.8,0.6000000000000001,143.06,0,0,0
2017-01-15 22:00:00,-4,-7,74.75,0.8,6.2,152.26,0,0,0
2017-01-15 23:00:00,-4,-8,78.17,0.8,6.6000000000000005,157.95000000000005,0,0,0
2017-01-16 00:00:00,-5,-8,75.55,0.9,5.2,157.21,0,0,0
2017-01-16 01:00:00,-4,-9,73.25,1.0,359.0,150.53,0,0,0
2017-01-16 02:00:00,-4,-9,71.19,1.0,342.3,140.92000000000004,0,0,0
2017-01-16 03:00:00,-5,-9,70.47,1.0,323.0,130.2,0,0,0
2017-01-16 04:00:00,-5,-9,69.5,1.0,302.1,119.14,0,0,0
2017-01-16 05:00:00,-5,-9,69.08,0.9,280.7,108.16,0,0,0
2017-01-16 06:00:00,-5,-9,70.06,0.8,265.1,97.55,0,0,0
2017-01-16 07:00:00,-3,-8,69.3,0.7000000000000001,253.7,87.62,28,28,0
2017-01-16 08:00:00,-1,-7,60.27,0.7000000000000001,248.0,78.74,173,45,652
2017-01-16 09:00:00,0,-7,57.67,0.9,235.6,71.38,313,61,788
2017-01-16 10:00:00,1,-6,56.35,1.0,233.1,66.08,413,71,844
2017-01-16 11:00:00,2,-6,55.2,1.0,233.8,63.41,463,75,868
2017-01-16 12:00:00,3,-5,54.55,1.1,236.5,63.71,458,73,867
2017-01-16 13:00:00,3,-4,58.16,1.0,236.9,66.93,395,69,833
2017-01-16 14:00:00,2,-3,66.95,1.0,236.0,72.68,283,60,748
2017-01-16 15:00:00,1,-2,77.87,1.0,233.5,80.38,138,43,566
2017-01-16 16:00:00,0,-1,86.76,1.0,228.8,89.49,0,0,0
2017-01-16 17:00:00,0,-1,88.7,1.0,229.9,99.58,0,0,0
2017-01-16 18:00:00,0,-1,90.05,1.0,233.0,110.28,0,0,0
2017-01-16 19:00:00,0,-1,90.83,1.0,235.5,121.29,0,0,0
2017-01-16 20:00:00,0,-1,91.62,1.0,236.7,132.31,0,0,0
2017-01-16 21:00:00,0,-1,92.5,1.0,238.0,142.87,0,0,0
2017-01-16 22:00:00,0,0,93.5,0.9,242.6,152.05,0,0,0
2017-01-16 23:00:00,0,0,93.91,0.9,249.4,157.75,0,0,0
2017-01-17 00:00:00,0,0,93.18,0.9,258.0,157.05,0,0,0
2017-01-17 01:00:00,0,-1,91.95,0.9,268.1,150.42000000000004,0,0,0
2017-01-17 02:00:00,-1,-1,96.92,0.8,278.90000000000003,140.85,0,0,0
2017-01-17 03:00:00,-1,-1,93.98,0.8,289.2,130.14,0,0,0
2017-01-17 04:00:00,-1,-2,98.03,0.7000000000000001,294.9000000000001,119.08,0,0,0
2017-01-17 05:00:00,-2,-2,95.27,0.7000000000000001,303.7,108.09,0,0,0
2017-01-17 06:00:00,-2,-2,93.23,0.7000000000000001,313.5,97.47,0,0,0
2017-01-17 07:00:00,-1,-3,85.78,0.7000000000000001,331.3,87.53,27,27,0
2017-01-17 08:00:00,1,-2,76.99,0.6000000000000001,345.90000000000015,78.63,169,49,603
2017-01-17 09:00:00,3,-2,69.35000000000001,0.6000000000000001,356.6,71.24,308,65,755
2017-01-17 10:00:00,4,-1,68.18,0.8,31.4,65.92,410,73,824
2017-01-17 11:00:00,5,-1,69.88,0.7000000000000001,46.90000000000001,63.22,459,79,842
2017-01-17 12:00:00,4,0,71.36,0.7000000000000001,58.5,63.5,342,166,395
2017-01-17 13:00:00,4,0,74.08,0.8,70.5,66.72,305,135,429
2017-01-17 14:00:00,3,0,82.89,0.8,78.5,72.46000000000002,217,111,351
2017-01-17 15:00:00,2,0,90.53,0.8,84.7,80.17,105,62,246
2017-01-17 16:00:00,2,0,91.05,0.9,90.0,89.29,0,0,0
2017-01-17 17:00:00,2,1,93.47,1.0,95.5,99.39,0,0,0
2017-01-17 18:00:00,2,1,96.4,1.0,101.5,110.09,0,0,0
2017-01-17 19:00:00,2,1,99.06,1.0,105.1,121.11,0,0,0
2017-01-17 20:00:00,2,1,99.83,0.9,107.0,132.13,0,0,0
2017-01-17 21:00:00,2,1,99.47,0.9,106.4,142.68,0,0,0
2017-01-17 22:00:00,2,1,99.58,0.9,105.1,151.84,0,0,0
2017-01-17 23:00:00,2,2,100.0,1.0,104.4,157.53,0,0,0
2017-01-18 00:00:00,2,2,100.0,1.1,101.5,156.88,0,0,0
2017-01-18 01:00:00,2,2,100.0,1.1,99.2,150.3,0,0,0
2017-01-18 02:00:00,2,2,100.0,1.1,96.2,140.76,0,0,0
2017-01-18 03:00:00,2,2,100.0,1.0,91.4,130.07,0,0,0
2017-01-18 04:00:00,2,2,100.0,1.0,85.4,119.02,0,0,0
2017-01-18 05:00:00,2,2,100.0,1.0,78.30000000000003,108.02,0,0,0
2017-01-18 06:00:00,2,2,100.0,1.0,72.0,97.39,0,0,0
2017-01-18 07:00:00,2,2,100.0,1.0,67.2,87.43,1,1,0
2017-01-18 08:00:00,2,2,100.0,0.9,64.7,78.51,13,13,0
2017-01-18 09:00:00,3,2,100.0,0.9,64.5,71.09,26,26,0
2017-01-18 10:00:00,3,2,97.86,1.0,67.10000000000001,65.74,130,130,0
2017-01-18 11:00:00,3,2,99.05,0.9,69.2,63.02,56,56,0
2017-01-18 12:00:00,3,2,99.99,0.9,64.60000000000001,63.29,64,64,0
2017-01-18 13:00:00,3,2,100.0,0.9,58.8,66.5,49,49,0
2017-01-18 14:00:00,3,2,100.0,1.0,52.5,72.25,35,35,0
2017-01-18 15:00:00,3,2,100.0,1.0,51.6,79.97,16,16,0
2017-01-18 16:00:00,2,2,100.0,0.9,47.7,89.09,0,0,0
2017-01-18 17:00:00,2,2,100.0,0.9,46.1,99.2,0,0,0
2017-01-18 18:00:00,2,1,100.0,0.8,48.40000000000001,109.91,0,0,0
2017-01-18 19:00:00,1,1,100.0,0.7000000000000001,47.5,120.93,0,0,0
2017-01-18 20:00:00,1,1,100.0,0.6000000000000001,38.7,131.94,0,0,0
2017-01-18 21:00:00,1,1,100.0,0.6000000000000001,29.8,142.48,0,0,0
2017-01-18 22:00:00,1,0,99.87,0.6000000000000001,27.6,151.63,0,0,0
2017-01-18 23:00:00,1,0,97.82,0.5,20.8,157.32,0,0,0
2017-01-19 00:00:00,1,0,97.01,0.5,10.0,156.70000000000005,0,0,0
2017-01-19 01:00:00,0,0,100.0,0.5,350.90000000000015,150.18,0,0,0
2017-01-19 02:00:00,0,0,100.0,0.5,332.2000000000001,140.67000000000002,0,0,0
2017-01-19 03:00:00,0,0,100.0,0.5,315.3,129.99,0,0,0
2017-01-19 04:00:00,0,0,100.0,0.5,299.7,118.94,0,0,0
2017-01-19 05:00:00,0,0,99.15,0.5,277.7,107.94,0,0,0
2017-01-19 06:00:00,0,0,97.83,0.5,258.5,97.3,0,0,0
2017-01-19 07:00:00,0,0,99.16,0.6000000000000001,253.6,87.32000000000002,25,25,0
2017-01-19 08:00:00,1,0,98.19,0.6000000000000001,256.7,78.38,159,66,464
2017-01-19 09:00:00,3,1,96.37,0.6000000000000001,268.0,70.94,172,135,113
2017-01-19 10:00:00,4,1,86.36,0.7000000000000001,286.7,65.56,298,161,330
2017-01-19 11:00:00,5,1,80.38,0.7000000000000001,301.2,62.82,467,76,856
2017-01-19 12:00:00,5,1,79.69,0.7000000000000001,310.1,63.07,463,75,857
2017-01-19 13:00:00,5,1,80.09,0.6000000000000001,315.2000000000001,66.28,403,70,825
2017-01-19 14:00:00,4,2,88.23,0.6000000000000001,317.3,72.03,291,63,741
2017-01-19 15:00:00,2,2,100.0,0.7000000000000001,316.8,79.75,146,47,555
2017-01-19 16:00:00,1,1,100.0,0.8,315.6,88.89,12,12,0
2017-01-19 17:00:00,1,1,100.0,0.7000000000000001,317.2000000000001,99.0,0,0,0
2017-01-19 18:00:00,1,1,100.0,0.7000000000000001,320.8,109.72,0,0,0
2017-01-19 19:00:00,1,1,100.0,0.8,323.0,120.74,0,0,0
2017-01-19 20:00:00,1,1,100.0,0.9,324.3,131.75,0,0,0
2017-01-19 21:00:00,0,0,100.0,0.9,333.1,142.28,0,0,0
2017-01-19 22:00:00,0,0,100.0,0.9,341.1,151.41,0,0,0
2017-01-19 23:00:00,0,0,98.95,0.8,343.6,157.09,0,0,0
2017-01-20 00:00:00,0,0,96.01,0.8,346.5,156.52,0,0,0
2017-01-20 01:00:00,0,-1,100.0,0.8,346.6,150.05,0,0,0
2017-01-20 02:00:00,0,-1,99.34,0.8,349.6,140.58,0,0,0
2017-01-20 03:00:00,0,-1,98.31,0.7000000000000001,351.6,129.91,0,0,0
2017-01-20 04:00:00,-1,-1,97.71,0.7000000000000001,349.0,118.86,0,0,0
2017-01-20 05:00:00,0,-1,97.14,0.8,347.20000000000016,107.86,0,0,0
2017-01-20 06:00:00,0,-1,89.95,0.7000000000000001,354.1,97.21,0,0,0
2017-01-20 07:00:00,1,-1,91.7,0.5,7.5,87.21000000000002,11,11,0
2017-01-20 08:00:00,3,0,85.61,0.2,20.700000000000006,78.24,61,61,0
2017-01-20 09:00:00,4,0,79.78,0.2,128.8,70.78,110,110,0
2017-01-20 10:00:00,4,0,73.83,0.30000000000000004,154.3,65.38,107,107,0
2017-01-20 11:00:00,5,0,69.08,0.30000000000000004,154.9,62.61,125,125,0
2017-01-20 12:00:00,5,0,69.64,0.30000000000000004,152.8,62.85,118,118,0
2017-01-20 13:00:00,5,0,75.78,0.30000000000000004,153.3,66.05,102,102,0
2017-01-20 14:00:00,4,0,84.0,0.4,154.60000000000005,71.81,74,74,0
2017-01-20 15:00:00,2,1,95.57,0.7000000000000001,153.1,79.54,37,37,0
2017-01-20 16:00:00,1,0,96.31,0.8,156.60000000000005,88.69,3,3,0
2017-01-20 17:00:00,1,0,95.91,0.7000000000000001,159.5,98.81,0,0,0
2017-01-20 18:00:00,1,0,96.89,0.7000000000000001,165.10000000000005,109.53,0,0,0
2017-01-20 19:00:00,1,0,100.0,0.7000000000000001,172.5,120.55,0,0,0
2017-01-20 20:00:00,0,0,100.0,0.7000000000000001,177.8,131.56,0,0,0
2017-01-20 21:00:00,0,0,100.0,0.7000000000000001,185.2,142.08,0,0,0
2017-01-20 22:00:00,0,0,100.0,0.7000000000000001,195.3,151.19,0,0,0
2017-01-20 23:00:00,1,0,99.65,0.8,203.0,156.86,0,0,0
2017-01-21 00:00:00,1,1,100.0,0.8,207.6,156.32,0,0,0
2017-01-21 01:00:00,1,1,100.0,0.7000000000000001,210.3,149.91,0,0,0
2017-01-21 02:00:00,2,1,100.0,0.7000000000000001,212.6,140.47,0,0,0
2017-01-21 03:00:00,2,1,98.43,0.7000000000000001,213.9,129.82,0,0,0
2017-01-21 04:00:00,2,2,100.0,0.6000000000000001,217.4,118.78,0,0,0
2017-01-21 05:00:00,2,2,100.0,0.6000000000000001,219.9,107.77,0,0,0
2017-01-21 06:00:00,2,2,100.0,0.6000000000000001,227.2,97.11,0,0,0
2017-01-21 07:00:00,2,2,100.0,0.6000000000000001,235.9,87.09,22,19,51
2017-01-21 08:00:00,3,2,99.75,0.6000000000000001,241.3,78.10000000000002,149,83,320
2017-01-21 09:00:00,4,3,96.37,0.6000000000000001,247.3,70.61,103,103,0
2017-01-21 10:00:00,6,4,87.41,0.6000000000000001,252.3,65.18,235,182,125
2017-01-21 11:00:00,7,4,85.38,0.5,258.90000000000003,62.39,291,205,186
2017-01-21 12:00:00,8,5,84.36,0.5,268.0,62.62000000000001,441,109,722
2017-01-21 13:00:00,9,6,83.24,0.4,270.3,65.81,402,69,811
2017-01-21 14:00:00,8,6,92.94,0.4,265.6,71.58,293,63,729
2017-01-21 15:00:00,6,6,100.0,0.4,261.3,79.32000000000002,150,49,545
2017-01-21 16:00:00,5,4,100.0,0.5,260.40000000000003,88.48,16,16,0
2017-01-21 17:00:00,5,4,100.0,0.6000000000000001,262.8,98.61,0,0,0
2017-01-21 18:00:00,5,4,100.0,0.7000000000000001,264.90000000000003,109.33,0,0,0
2017-01-21 19:00:00,4,4,100.0,0.8,266.40000000000003,120.36,0,0,0
2017-01-21 20:00:00,4,4,100.0,0.8,270.0,131.36,0,0,0
2017-01-21 21:00:00,4,2,100.0,0.8,278.5,141.87,0,0,0
2017-01-21 22:00:00,3,2,100.0,0.8,288.6,150.97,0,0,0
2017-01-21 23:00:00,3,2,100.0,0.7000000000000001,296.0,156.63,0,0,0
2017-01-22 00:00:00,3,2,100.0,0.6000000000000001,301.0,156.12,0,0,0
2017-01-22 01:00:00,3,2,100.0,0.5,306.0,149.77,0,0,0
2017-01-22 02:00:00,3,2,100.0,0.5,302.8,140.36,0,0,0
2017-01-22 03:00:00,3,2,100.0,0.4,312.8,129.73,0,0,0
2017-01-22 04:00:00,2,2,100.0,0.4,344.3,118.69,0,0,0
2017-01-22 05:00:00,2,2,100.0,0.4,356.20000000000016,107.67,0,0,0
2017-01-22 06:00:00,2,2,100.0,0.4,344.8,97.0,0,0,0
2017-01-22 07:00:00,3,2,100.0,0.5,354.5,86.97,21,20,22
2017-01-22 08:00:00,4,2,100.0,0.6000000000000001,6.5,77.96000000000002,122,85,177
2017-01-22 09:00:00,5,4,94.32,0.6000000000000001,25.20000000000001,70.44,224,128,285
2017-01-22 10:00:00,6,4,93.03,0.6000000000000001,40.0,64.98,161,156,13
2017-01-22 11:00:00,7,5,89.59,0.8,48.3,62.17,233,201,70
2017-01-22 12:00:00,6,5,96.92,1.0,52.3,62.38,55,55,0
2017-01-22 13:00:00,6,5,96.38,1.1,54.6,65.58,27,27,0
2017-01-22 14:00:00,5,4,100.0,1.2000000000000002,55.90000000000001,71.35000000000002,19,19,0
2017-01-22 15:00:00,4,4,100.0,1.2000000000000002,58.2,79.10000000000002,9,9,0
2017-01-22 16:00:00,4,4,100.0,1.2000000000000002,58.6,88.27,0,0,0
2017-01-22 17:00:00,4,3,96.86,1.2000000000000002,58.0,98.41,0,0,0
2017-01-22 18:00:00,4,2,100.0,1.2000000000000002,57.40000000000001,109.14,0,0,0
2017-01-22 19:00:00,3,2,99.53,1.2000000000000002,59.3,120.17,0,0,0
2017-01-22 20:00:00,3,2,98.18,1.2000000000000002,62.3,131.17000000000002,0,0,0
2017-01-22 21:00:00,3,2,96.9,1.3,62.1,141.67000000000004,0,0,0
2017-01-22 22:00:00,3,2,95.34,1.3,61.3,150.74,0,0,0
2017-01-22 23:00:00,3,2,93.68,1.4,59.5,156.39,0,0,0
2017-01-23 00:00:00,3,1,91.61,1.4,63.6,155.91,0,0,0
2017-01-23 01:00:00,2,1,96.55,1.5,64.5,149.61,0,0,0
2017-01-23 02:00:00,2,1,94.3,1.4,62.8,140.24,0,0,0
2017-01-23 03:00:00,2,0,92.68,1.5,63.2,129.63,0,0,0
2017-01-23 04:00:00,2,0,90.89,1.6,61.1,118.59,0,0,0
2017-01-23 05:00:00,2,0,88.88,1.6,60.5,107.57,0,0,0
2017-01-23 06:00:00,2,0,94.32,1.6,66.5,96.88,0,0,0
2017-01-23 07:00:00,2,0,93.74,1.6,60.2,86.83,18,18,0
2017-01-23 08:00:00,2,0,87.4,1.6,64.5,77.8,97,84,65
2017-01-23 09:00:00,2,0,87.26,1.7000000000000002,67.9,70.26,177,140,109
2017-01-23 10:00:00,2,0,86.48,1.7000000000000002,68.60000000000001,64.77,207,179,65
2017-01-23 11:00:00,3,0,86.95,1.7000000000000002,70.60000000000002,61.94000000000001,214,193,44
2017-01-23 12:00:00,2,0,88.06,1.8,68.0,62.14,220,195,52
2017-01-23 13:00:00,2,0,89.81,1.8,69.4,65.33,167,158,20
2017-01-23 14:00:00,2,0,91.46,1.9,66.7,71.11,113,113,0
2017-01-23 15:00:00,2,0,92.56,1.9,66.60000000000001,78.87,56,56,0
2017-01-23 16:00:00,2,1,93.19,1.9,67.5,88.06,5,5,0
2017-01-23 17:00:00,2,1,93.62,2.1,67.10000000000001,98.2,0,0,0
2017-01-23 18:00:00,2,1,93.4,2.2,66.0,108.94,0,0,0
2017-01-23 19:00:00,2,1,93.18,2.2,64.7,119.97,0,0,0
2017-01-23 20:00:00,2,1,93.91,2.2,62.90000000000001,130.97,0,0,0
2017-01-23 21:00:00,2,1,94.86,2.2,61.8,141.46,0,0,0
2017-01-23 22:00:00,2,1,100.0,2.3000000000000003,58.8,150.51,0,0,0
2017-01-23 23:00:00,1,1,100.0,2.3000000000000003,56.2,156.14,0,0,0
2017-01-24 00:00:00,1,1,100.0,2.3000000000000003,55.0,155.70000000000005,0,0,0
2017-01-24 01:00:00,1,1,100.0,2.3000000000000003,56.5,149.45000000000005,0,0,0
2017-01-24 02:00:00,1,1,100.0,2.4000000000000004,56.40000000000001,140.12,0,0,0
2017-01-24 03:00:00,2,1,100.0,2.5,58.3,129.52,0,0,0
2017-01-24 04:00:00,2,1,98.3,2.5,59.40000000000001,118.49,0,0,0
2017-01-24 05:00:00,2,1,99.19,2.5,56.90000000000001,107.46,0,0,0
2017-01-24 06:00:00,2,2,100.0,2.5,54.6,96.76,0,0,0
2017-01-24 07:00:00,2,2,100.0,2.4000000000000004,53.3,86.7,5,5,0
2017-01-24 08:00:00,3,2,99.57,2.3000000000000003,50.7,77.64,30,30,0
2017-01-24 09:00:00,4,2,100.0,2.1,48.2,70.07000000000001,55,55,0
2017-01-24 10:00:00,4,4,100.0,1.9,44.2,64.56,73,73,0
2017-01-24 11:00:00,4,4,100.0,1.7000000000000002,36.4,61.71,86,86,0
2017-01-24 12:00:00,4,4,100.0,1.6,24.6,61.89,70,70,0
2017-01-24 13:00:00,4,4,100.0,1.5,14.5,65.09,11,11,0
2017-01-24 14:00:00,4,4,100.0,1.5,9.0,70.87,81,81,0
2017-01-24 15:00:00,4,4,100.0,1.4,11.1,78.65,42,42,0
2017-01-24 16:00:00,3,2,100.0,1.3,3.3000000000000003,87.84,5,5,0
2017-01-24 17:00:00,3,2,100.0,1.3,352.0,98.0,0,0,0
2017-01-24 18:00:00,3,2,100.0,1.3,344.3,108.75,0,0,0
2017-01-24 19:00:00,2,2,100.0,1.4,339.8,119.78,0,0,0
2017-01-24 20:00:00,2,1,100.0,1.6,337.7000000000001,130.77,0,0,0
2017-01-24 21:00:00,1,1,100.0,1.7000000000000002,330.9000000000001,141.25,0,0,0
2017-01-24 22:00:00,1,0,99.14,1.7000000000000002,324.3,150.28,0,0,0
2017-01-24 23:00:00,1,0,96.03,1.6,320.4000000000001,155.89,0,0,0
2017-01-25 00:00:00,1,0,94.92,1.6,320.0,155.48,0,0,0
2017-01-25 01:00:00,1,0,94.84,1.6,319.8,149.28,0,0,0
2017-01-25 02:00:00,1,0,94.8,1.6,316.4000000000001,139.99,0,0,0
2017-01-25 03:00:00,1,0,94.11,1.6,310.2000000000001,129.4,0,0,0
2017-01-25 04:00:00,1,0,99.25,1.7000000000000002,305.8,118.37,0,0,0
2017-01-25 05:00:00,0,0,96.77,1.7000000000000002,304.0,107.35,0,0,0
2017-01-25 06:00:00,0,0,93.25,1.7000000000000002,302.8,96.64,0,0,0
2017-01-25 07:00:00,0,-1,88.65,1.7000000000000002,300.5,86.55,38,20,298
2017-01-25 08:00:00,0,-2,86.0,1.7000000000000002,298.7,77.47,187,46,650
2017-01-25 09:00:00,1,-2,79.47,1.7000000000000002,299.5,69.88,243,126,340
2017-01-25 10:00:00,2,-1,80.95,1.7000000000000002,299.1,64.34,442,65,870
2017-01-25 11:00:00,2,-1,77.83,1.7000000000000002,296.4000000000001,61.47,498,69,899
2017-01-25 12:00:00,3,-1,80.24,1.6,293.1,61.64,495,70,895
2017-01-25 13:00:00,3,0,76.95,1.5,290.9000000000001,64.83,434,67,863
2017-01-25 14:00:00,2,0,84.91,1.4,290.7,70.63,322,60,790
2017-01-25 15:00:00,2,0,93.47,1.3,287.5,78.42,174,47,633
2017-01-25 16:00:00,1,0,95.07,1.2000000000000002,279.0,87.63,26,16,236
2017-01-25 17:00:00,1,0,100.0,1.1,276.8,97.79,0,0,0
2017-01-25 18:00:00,0,0,100.0,1.0,270.0,108.55,0,0,0
2017-01-25 19:00:00,0,0,99.88,1.0,260.0,119.58,0,0,0
2017-01-25 20:00:00,0,0,100.0,1.0,250.5,130.57,0,0,0
2017-01-25 21:00:00,0,0,100.0,1.0,245.0,141.03,0,0,0
2017-01-25 22:00:00,0,0,100.0,0.9,241.2,150.04,0,0,0
2017-01-25 23:00:00,0,0,100.0,0.8,235.9,155.63,0,0,0
2017-01-26 00:00:00,0,0,100.0,0.8,221.2,155.25,0,0,0
2017-01-26 01:00:00,1,0,100.0,0.9,210.4,149.11,0,0,0
2017-01-26 02:00:00,1,1,100.0,0.9,206.0,139.85,0,0,0
2017-01-26 03:00:00,1,1,100.0,0.8,206.2,129.28,0,0,0
2017-01-26 04:00:00,2,1,100.0,0.7000000000000001,207.3,118.26,0,0,0
2017-01-26 05:00:00,2,1,100.0,0.7000000000000001,206.4,107.22,0,0,0
2017-01-26 06:00:00,2,2,100.0,0.8,211.7,96.5,0,0,0
2017-01-26 07:00:00,2,2,100.0,0.8,218.0,86.4,10,10,0
2017-01-26 08:00:00,3,2,98.92,0.7000000000000001,218.9,77.3,54,54,0
2017-01-26 09:00:00,4,2,100.0,0.7000000000000001,221.3,69.68,99,99,0
2017-01-26 10:00:00,5,4,94.38,0.8,222.0,64.12,75,75,0
2017-01-26 11:00:00,7,5,87.41,0.7000000000000001,235.7,61.22,162,160,3
2017-01-26 12:00:00,8,5,85.21000000000002,0.7000000000000001,251.8,61.38,65,65,0
2017-01-26 13:00:00,8,5,86.7,0.7000000000000001,265.8,64.58,204,179,57
2017-01-26 14:00:00,7,5,91.97,0.8,270.40000000000003,70.38,303,87,642
2017-01-26 15:00:00,6,5,95.37,1.0,266.6,78.19,163,62,493
2017-01-26 16:00:00,5,4,95.1,1.3,272.2,87.41,26,26,0
2017-01-26 17:00:00,4,2,99.92,1.5,272.2,97.58,0,0,0
2017-01-26 18:00:00,3,1,92.29,1.5,266.1,108.35,0,0,0
2017-01-26 19:00:00,3,1,88.99,1.6,261.90000000000003,119.38,0,0,0
2017-01-26 20:00:00,3,1,94.22,1.7000000000000002,261.40000000000003,130.37,0,0,0
2017-01-26 21:00:00,2,1,94.29,1.8,263.0,140.81,0,0,0
2017-01-26 22:00:00,2,1,94.98,1.7000000000000002,266.5,149.8,0,0,0
2017-01-26 23:00:00,2,1,95.1,1.7000000000000002,270.6,155.37,0,0,0
2017-01-27 00:00:00,2,1,93.28,1.7000000000000002,271.7,155.01,0,0,0
2017-01-27 01:00:00,2,0,91.28,1.7000000000000002,267.7,148.92000000000004,0,0,0
2017-01-27 02:00:00,2,0,89.87,1.7000000000000002,263.7,139.70000000000002,0,0,0
2017-01-27 03:00:00,2,0,94.82,1.7000000000000002,261.7,129.15,0,0,0
2017-01-27 04:00:00,1,0,93.28,1.7000000000000002,258.0,118.13,0,0,0
2017-01-27 05:00:00,1,0,92.38,1.7000000000000002,253.6,107.1,0,0,0
2017-01-27 06:00:00,1,0,91.75,1.7000000000000002,251.4,96.36,0,0,0
2017-01-27 07:00:00,2,0,91.4,1.7000000000000002,251.6,86.25,29,24,82
2017-01-27 08:00:00,2,0,85.44,1.7000000000000002,253.8,77.12,134,85,217
2017-01-27 09:00:00,3,0,77.83,1.8,257.3,69.47,234,137,276
2017-01-27 10:00:00,4,-1,73.53,1.9,262.0,63.88,340,162,404
2017-01-27 11:00:00,4,-1,66.26,1.9,263.40000000000003,60.97,501,94,838
2017-01-27 12:00:00,4,-1,65.16,1.9,264.40000000000003,61.12000000000001,356,198,326
2017-01-27 13:00:00,3,-2,69.66,1.8,264.8,64.32000000000001,232,188,100
2017-01-27 14:00:00,3,-1,69.86,1.7000000000000002,264.2,70.13,175,143,94
2017-01-27 15:00:00,2,-1,76.12,1.6,262.6,77.95,96,81,71
2017-01-27 16:00:00,2,-1,83.66,1.6,260.90000000000003,87.19,16,16,0
2017-01-27 17:00:00,1,-1,84.36,1.6,260.6,97.37,0,0,0
2017-01-27 18:00:00,1,-1,83.92,1.6,260.8,108.14,0,0,0
2017-01-27 19:00:00,1,-1,82.88,1.6,259.7,119.18,0,0,0
2017-01-27 20:00:00,1,-1,87.82000000000002,1.7000000000000002,259.2,130.16,0,0,0
2017-01-27 21:00:00,1,-1,86.83,1.7000000000000002,258.2,140.59,0,0,0
2017-01-27 22:00:00,1,-1,86.51,1.7000000000000002,256.8,149.55,0,0,0
2017-01-27 23:00:00,0,-1,86.65,1.8,256.5,155.11,0,0,0
2017-01-28 00:00:00,0,-1,86.7,1.7000000000000002,257.40000000000003,154.77,0,0,0
2017-01-28 01:00:00,0,-1,86.4,1.7000000000000002,257.8,148.73,0,0,0
2017-01-28 02:00:00,0,-2,85.99,1.6,257.5,139.55,0,0,0
2017-01-28 03:00:00,0,-2,85.51,1.5,257.5,129.02,0,0,0
2017-01-28 04:00:00,0,-2,85.22,1.5,258.2,118.0,0,0,0
2017-01-28 05:00:00,0,-2,85.29,1.4,259.0,106.96,0,0,0
2017-01-28 06:00:00,0,-2,85.48,1.3,258.7,96.22,0,0,0
2017-01-28 07:00:00,0,-1,86.49,1.3,255.1,86.08,44,25,289
2017-01-28 08:00:00,1,-1,81.34,1.4,255.0,76.94,198,56,628
2017-01-28 09:00:00,2,-1,75.41,1.4,259.6,69.26,344,72,767
2017-01-28 10:00:00,2,-2,74.08,1.5,266.5,63.65,455,77,850
2017-01-28 11:00:00,3,-2,67.95,1.5,270.2,60.71,508,86,863
